"[-0.07556529076694637, 0.6551057310289753]"
"[0.2992937037213365, -0.11063268624277456]"
"[1.0, 0.20393079505208503]"
"[-0.6173036856204579, 0.1611210541277754]"
"[-1.0, 1.0]"
"[-1.0, 0.057093066595016916]"
"[0.04810075283140465, 0.09847294200922696]"
"[-1.0, 1.0]"
"[-0.39451697706721445, 0.08614380940485833]"
"[-0.7720687522746454, 1.0]"
"[-1.0, 0.00301307829093643]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[-1.0, 0.1631100899793242]"
"[0.024591984182244925, 0.1463149609667949]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[1.0, 0.15105571285722078]"
"[0.3817186057630876, 0.1404851798237987]"
"[-0.9373483302773701, 0.002173176030338453]"
"[0.4091458020675272, 0.05859067933484993]"
"[-1.0, 0.11433294430325032]"
"[1.0, 0.1323467745108452]"
"[-0.8989775719146634, 0.3031261805617394]"
"[-0.1783400981332543, 0.31392886673886544]"
"[-0.6458813066801694, 0.22002071799095152]"
"[-0.23990350351473233, 0.43525904984592545]"
"[-0.7615609879944297, 0.26897004268528146]"
"[-0.2346102777018895, 0.6553242434543811]"
"[-0.382366283163385, 0.3330103483131314]"
"[-0.9975723657433073, 0.38478768100670524]"
"[1.0, 0.1778449814581557]"
"[-1.0, 1.0]"
"[0.133926803064889, 0.9002142283441132]"
"[-1.0, 0.3227211190867899]"
"[-1.0, 0.31260126941210326]"
"[1.0, 0.3122605423485341]"
"[0.2926572726347886, 0.3258124786314118]"
"[-0.8964664241077205, 0.4789934089583324]"
"[-0.1651254200450158, 0.3507087027773045]"
"[-1.0, 0.3283433799597652]"
"[-0.6919031117080303, 1.0]"
"[0.6679653532816888, 1.0]"
"[0.7980698152983401, 1.0]"
"[-1.0, 0.5614065421459214]"
"[-1.0, 1.0]"
"[0.8264287277351058, 1.0]"
"[-1.0, 1.0]"
"[0.9890220581316964, 1.0]"
"[-1.0, 1.0]"
"[1.0, 1.0]"
"[1.0, 1.0]"
"[-1.0, 0.6770726171747372]"
"[-0.35865109267279943, 1.0]"
"[-0.8786952421436091, 1.0]"
"[-1.0, 1.0]"
"[1.0, 1.0]"
"[0.2911359116474828, 1.0]"
"[-0.8785092369825664, 1.0]"
"[0.8701518328793889, 1.0]"
"[0.4929732642715289, 1.0]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[0.45869715720338694, 1.0]"
"[0.941834847828299, 1.0]"
"[-0.8757468288263092, 1.0]"
"[-0.3148680675732882, 1.0]"
"[-1.0, 1.0]"
"[1.0, 1.0]"
"[0.7963961336349494, 1.0]"
"[1.0, 1.0]"
"[-0.7228822854891909, 0.6932669112155804]"
"[-1.0, 1.0]"
"[-1.0, 0.9748428910076269]"
"[0.9235813556604779, 1.0]"
"[-1.0, -1.0]"
"[0.15166293861292313, 0.6558940433138549]"
"[1.0, 1.0]"
"[-0.8274329955074561, 1.0]"
"[-1.0, 1.0]"
"[1.0, 1.0]"
"[-0.5855442444191044, 1.0]"
"[-0.7752116304815907, 1.0]"
"[-1.0, -0.3266714276169286]"
"[-1.0, 1.0]"
"[-0.13378755256150146, -1.0]"
"[1.0, 1.0]"
"[-0.82706595603914, 1.0]"
"[-1.0, 1.0]"
"[-0.12421816348857084, 1.0]"
"[-1.0, -1.0]"
"[0.8350208694167267, -0.18766934897734866]"
"[-1.0, -0.1124761154694928]"
"[-1.0, 1.0]"
"[-0.11911659136746647, -0.3514167870142041]"
"[-0.09776904764154684, -0.4102635206136508]"
"[-0.8082368582633345, 1.0]"
"[-0.567654435723759, -0.31380637249942145]"
"[-1.0, -0.2428611367604963]"
"[0.07469767996486854, -0.274361053170387]"
"[-0.15713277937427506, -0.40868715201507894]"
"[-0.6780782772522784, -0.20743533475421902]"
"[-1.0, -0.17949635894265017]"
"[0.8215430579170006, -0.2702364879299478]"
"[0.21851657211130274, -0.35354754292746343]"
"[-1.0, -0.30563360776170734]"
"[-0.38568653525237845, -0.22456396474533546]"
"[-0.005364471215224894, -0.14624614538226255]"
"[-0.30243829324089444, -0.23992669613043188]"
"[-1.0, -0.10423795149957002]"
"[-1.0, -0.03433403494605909]"
"[1.0, -0.10568920170855435]"
"[-0.13855819060542238, -0.12265217777113231]"
"[-0.18930830891759803, -0.16708286522553056]"
"[-1.0, 0.03126224151965125]"
"[-1.0, 0.023044674112555907]"
"[0.3620827190286334, 0.017018671661857228]"
"[1.0, -0.10478804584892408]"
"[0.780941362823051, 0.13019392938149432]"
"[0.2787400250539857, 0.0559018280914174]"
"[-1.0, 0.09267831410294602]"
"[0.8677829623457081, -0.1286487262465571]"
"[-1.0, 0.07809852811197514]"
"[-1.0, 0.04258314044827263]"
"[-0.07706478986687652, 0.04726566346500738]"
"[1.0, 1.0]"
"[-0.43348093864364806, 0.21068739135615844]"
"[0.7829212663998752, 0.1404040077025006]"
"[-1.0, 0.21588243718981293]"
"[0.45005926351131575, 0.3272027438670843]"
"[-1.0, 1.0]"
"[0.17430973994309684, 0.2278148472312129]"
"[-0.4639010658703278, 0.34081723114530815]"
"[-0.04450466783477404, 1.0]"
"[-0.4386580459904867, 0.2200161909897388]"
"[-0.1714228727060787, 0.49771898951532845]"
"[-1.0, 1.0]"
"[1.0, 0.49801927129788587]"
"[-1.0, 0.6033493730031224]"
"[-0.03920284458435598, 0.9379813454422348]"
"[-1.0, 1.0]"
"[-0.6608418828205778, 0.7381989378882345]"
"[-0.3652001593908499, 0.7202203417971041]"
"[-0.8537452920463778, 1.0]"
"[-1.0, 1.0]"
"[-0.02889066842482982, 1.0]"
"[0.9287081051975054, 1.0]"
"[-0.8877832005453402, 1.0]"
"[-0.6339643708080513, 1.0]"
"[0.733536673127571, 1.0]"
"[1.0, 1.0]"
"[-1.0, 1.0]"
"[-0.4668901693924208, 1.0]"
"[-0.31346237886845496, 1.0]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[0.32757613027101823, 1.0]"
"[0.8375150089732843, 1.0]"
"[-0.9598522428013765, 1.0]"
"[0.7598528022862034, 1.0]"
"[1.0, 1.0]"
"[-1.0, 1.0]"
"[-1.0, 1.0]"
"[0.9785032492674886, 1.0]"
"[-1.0, 1.0]"
"[1.0, 0.8728898646935741]"
"[-0.581074960001346, 1.0]"
"[1.0, 1.0]"
"[-0.27783691650706777, 0.3671562263806861]"
"[-0.7120792080580852, 1.0]"
"[-0.9728583298518122, 1.0]"
"[-0.7332320116516174, 1.0]"
"[0.4015361980985805, 1.0]"
"[0.7254504000594254, 1.0]"
"[0.3408736574001472, 1.0]"
"[-0.307617522667889, 1.0]"
"[0.4472577209227008, 1.0]"
"[-0.7238922104129, 1.0]"
"[-0.4222520777562278, 1.0]"
"[1.0, 1.0]"
"[1.0, 1.0]"
"[-0.3779873152763966, 1.0]"
"[1.0, 0.8174631025702321]"
"[-0.8120595671641846, -1.0]"
"[-0.9044414987802539, 1.0]"
