"[0.0017685384714289359, 1.0028146839734673, 1.5695432986872824, 10.051073523020985, -0.028254577438916205, -0.027821944802491436, -0.013639421469033398, 0.21113440678162068]"
"[0.017973719287629183, 2.0257260531383436, 1.5590862227073652, 10.372274837175192, -0.17999160023834515, -0.18668223922711893, -0.10188902818566654, 1.0]"
"[0.0667984150941526, 3.0794780104712274, 1.5333701964437325, 10.692532465515246, -0.2319280742895971, -0.2903098529117004, -0.08764779568708049, 1.0]"
"[0.14119364207669183, 4.164831157354969, 1.507803482276222, 11.030251200626797, -0.10886365932196457, -0.19947804349812037, -0.03070688982076751, 1.0]"
"[0.23183384958830255, 5.282583677555166, 1.4909802504741063, 11.362944019862642, -0.10736189082271987, -0.16738007314147121, -0.049923561383452164, 1.0]"
"[0.3561027083501566, 6.4292925881979075, 1.4665569462531662, 11.665767843971937, -0.25269323956789175, -0.32507248571301484, -0.16565681513749614, 1.0]"
"[0.5281091880063036, 7.600573856023156, 1.4294477967457564, 11.985021689890427, -0.18663547518617818, -0.3500508482030379, -0.06058982468398077, 1.0]"
"[0.7167202583309565, 8.802773752052786, 1.4110753125874544, 12.312326131442873, 0.1136857667161779, -0.02352608162800575, 0.08188985645565205, 1.0]"
"[0.9061327941015649, 10.037430584398596, 1.4132917487118808, 12.63542060024964, -0.04579061659453768, -0.042243685114703874, -0.0751897762238376, 1.0]"
"[1.1132747921739643, 11.301999413712588, 1.409485981981692, 12.957885104197398, 0.0804416551122952, 0.05014330036549499, 0.08188985645565205, 1.0]"
"[1.300796378700743, 12.60175458499362, 1.4247287093749637, 13.277076113342412, 0.1448697177091289, 0.19856391605270357, 0.051644647151875805, 1.0]"
"[1.4769092851512666, 13.936198129266685, 1.4404876155034612, 13.609361049499881, -0.004525331331725318, 0.0935398106108415, -0.006183610769344042, 1.0]"
"[1.6622425215863634, 15.30258168922221, 1.439420090396652, 13.933888874696867, -0.12368767988941656, -0.09688964230767845, -0.05544498878284263, 1.0]"
"[1.864737963912686, 16.69946038907899, 1.4280874756879218, 14.263303186020707, -0.014821397515894504, -0.07616615520575215, 0.006934555564412248, 1.0]"
"[2.0645908422862793, 18.129812769804406, 1.4298162432871298, 14.587246502837225, 0.11437612912547507, 0.09760566913839275, 0.05372787490965677, 1.0]"
"[2.2531080608282945, 19.594453272440898, 1.4423779980574476, 14.915389815802333, 0.032839220642306724, 0.10590047529640635, 0.006333455161366776, 1.0]"
"[2.443954397693211, 21.09196881192803, 1.4467232696258137, 15.243710987408416, -0.06017673097148446, -0.009322327658790172, -0.018984640348937164, 1.0]"
"[2.647776988113762, 22.620720379480375, 1.4394764751217286, 15.568338047141019, -0.0979084077618639, -0.12253104763093096, -0.04339743463215301, 1.0]"
"[2.857538313398961, 24.18118367086097, 1.4360008058293814, 15.882249850714189, 0.1426039303074321, 0.08940608733562723, 0.11368219804733665, 1.0]"
"[3.050008183485094, 25.775266489068805, 1.4499876516857, 16.201753469025935, -0.02111587212338706, 0.07775420104155549, -0.043397434632153, 1.0]"
"[3.2420819581976876, 27.40172673189967, 1.4574644785205884, 16.51607785512357, 0.08883487942355689, 0.14877485163581394, 0.10626970136481026, 1.0]"
